../benchmarks/CLAM_large/gemver/program,148078021,11,0,341058618,4,42790993,5219009,255887,4498614,749700,2,2,720395,8
../benchmarks/CLAM_large/gesummv/program,28750814,5,0,38105483,4,13313745,211457,250,211457,211457,0,0,0,8
../benchmarks/CLAM_large/gramschmidt/program,18006879594,12,0,130942927314,4,2263978165,2776621835,721338199,2684117135,2009546990,0,0,92504700,8
../benchmarks/CLAM_large/heat-3d/program,47844163516,13,0,63027547723,4,12754026286,418313716,104611739,406661637,212460424,1,0,11652079,8
../benchmarks/CLAM_large/jacobi-1d/program,454055992,108,0,464757058,4,65807130,129370,123546,123369,2078,0,0,6001,8
../benchmarks/CLAM_large/jacobi-2d/program,33707763511,8,0,44688061463,4,9805387422,303436579,105814721,258023714,152387600,0,0,45412865,8
../benchmarks/CLAM_large/lu/program,26694646391,9,0,121437684920,4,5389165462,2612831538,1196671,2490074394,1628013235,0,0,122757144,8
../benchmarks/CLAM_large/ludcmp/program,24070411566,13,0,118395541467,4,2734740714,2612598286,738018,2490560841,1628063455,5,3,122037445,8
../benchmarks/CLAM_large/mvt/program,80036018,5,0,234099569,4,19755375,4248625,377,4248625,2013355,0,0,0,8
../benchmarks/CLAM_large/nussinov/program,41758122839,17,0,136428658010,4,5267843416,2563392837,654167,2503777823,1243493267,1,0,59615014,8
../benchmarks/CLAM_large/seidel-2d/program,33969998515,10,0,45019822050,4,7751276721,250713280,124885474,249398791,32395015,0,0,1314489,8
../benchmarks/CLAM_large/symm/program,9617034803,7,0,55733497403,4,2461669227,1139530775,533255837,1115229248,530870123,1,0,24301527,8
../benchmarks/CLAM_large/syr2k/program,12988574597,6,0,63744574047,4,2931901983,1393139219,10170694,1367684436,680383470,1,0,25454783,8
../benchmarks/CLAM_large/syrk/program,8662573400,5,0,32831149213,4,2211873759,671967443,9496064,648458162,295339796,1,0,23509281,8
../benchmarks/CLAM_large/trisolv/program,20022001,4,0,24559632,4,5878734,126266,129,126266,126146,1,0,0,8
../benchmarks/CLAM_large/trmm/program,6008631599,6,0,45500834813,4,703686606,1096913395,270466,1071899299,538188552,0,0,25014096,8
../benchmarks/PRL_large/durbin/program,45496000,24,0,57581012,4,13654057,339413,118120,338704,313060,28,5,709,8
../benchmarks/PRL_large/gemver/program,148078021,11,0,332712277,4,43007299,5002703,250358,4989469,782116,2,2,13234,8
../benchmarks/PRL_large/jacobi-1d/program,454055992,108,0,464724176,4,65808005,128495,123263,127288,78474,0,0,1207,8
../benchmarks/PRL_large/trisolv/program,20022001,4,0,24559326,4,5878734,126266,129,126266,126146,1,0,0,8
../benchmarks/C-SHEL_large/correlation/program,11142898064,17,0,79481977360,4,1117061791,1922664216,941634,1913467607,1117861129,7,5,9196609,8
../benchmarks/C-SHEL_large/2mm/program,17369768052,7,0,73388892630,4,3403236762,1567403240,217256,1552707060,606587492,1,1,14696180,8
../benchmarks/C-SHEL_large/lu/program,26694692404,13,0,118897683335,4,5457997910,2543999090,818484,2469959106,1251340849,0,0,74039984,8
