ffffffff,dfffffff,ffffffff,fffffeff,d7cfffff,48f3ffff,81008a20,02410409,09e04010,310e8050,3c942e5c,f8a8fe23,4fe52bb7,4c4c67a6,87140078,f9511543,ffbffffd,			fff7ffff,ffffbfff,dfffffbe,c7cfffb7,00e3e7ff,81008a20,02410409,09e04010,310e8050,18942e5c,f8a8fe23,4fe52bb7,4c4c67a6,87140078,			f9511443,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001bff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,d7ffffff,48f3efff,81008a20,02410409,09e04010,310e8050,34942e5c,f8a8fe23,4fe52bb7,4c4c67a6,87140078,fb511543,ffbffffd,			fff7ffff,bffbbfff,dffffffe,c7efffb7,00e3e7ff,81008a20,02410409,09e04010,310e8050,18942e5c,f8a8de23,4fe52bb7,4c4c67a6,87140078,			fb511443,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001c3f,00000000,00000000,00000000
ffffffff,fff7ffff,ffffbfff,fffffffe,dfffffff,44f3efff,81008a20,02410408,09e04010,310e8050,38942e5c,f8a8fe23,4fe52bb7,4c4c67a6,87140078,fb511443,ffbffff9,			fff7ffff,3ffbbfff,7ffffffe,cfefffb7,00e3e7ff,81008a20,02410409,09e04010,310e8050,18942e5c,f8a8fe23,4fe52bb7,4c4c67a6,87140078,			fb511443,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001c7f,00000000,00000000,00000000
ffffffff,fff7ffff,ffffbfff,fffffffe,cfffffbf,04e3efff,81008a20,02410409,09e04010,310e8050,b8942e5c,f8b8fe23,4fe52bb7,4c4c67a6,87140078,fb511443,ffbfdffb,			ff67ffff,3f7bbfff,7fffdffe,cfefff97,00e3e7ff,81008a20,02410409,09e04010,310e8050,98942a5c,f8b8de23,4fe52bb7,4c4c67a6,87140078,			fb511443,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001cbf,00000000,00000000,00000000
ffffffff,ffffffff,fffbbffd,fffffffe,efefffbf,44e3e7ff,81008a20,02410409,09e04010,310e8050,98942e5c,f8b8fe23,4fe52bb7,cc4c67a6,87140078,fb531443,ffffdffb,			ffefefff,3f7bbfff,7fffdffe,efefff97,00e3e7ff,81008a20,02410409,09e04010,310e8050,98942a5c,f8b8de23,4fe52bb7,cc4c67a6,87140078,			fb531443,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001cff,00000000,00000000,00000000
ffffffff,ffffffff,3ffbffff,7ffffffe,efefffb7,44e3f7ff,81008a20,02410409,09e04010,310e8050,98942e58,f8b8fa23,4fe52bb7,cc4c67a6,87140078,bb531543,ffffdffb,			ffefefff,3f79bfff,7fffdffe,efefff97,00e3f7ff,81008a20,02410409,09e04010,310e8050,98942a5c,f8b8d623,4fe52bb7,cc4c67a6,87140078,			fb531543,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001d3f,00000000,00000000,00000000
ffffffff,ffffffff,3f7bffff,7fffdffe,efefffb7,44e3f7ff,81008a20,02410409,09e04010,310e8050,bc942a5c,f8b8fe23,4fe52bb7,cc4c67a6,87140078,fb531543,ffffdfff,			ffefefff,3f79bfff,7fffdffe,efefff97,00e3f7ff,81008a20,02410409,09e04010,310e8050,98942a5c,f8b8de23,4fe52bb7,cc4c67a6,87140078,			fb531543,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001d7f,00000000,00000000,00000000
ffffffff,ffffefff,ffffffff,7fff9ffe,ffefff97,c0f3f7ff,81008a20,02410409,09e04010,310e8050,bc942a5c,f8b8de23,4fe52bb7,cc4c67a6,87140078,fb531543,ffffffff,			ffefebfd,3f7dbfff,7fffdffe,ffafff97,00f3f7ff,81008a20,02410409,09e04010,310e8050,98942a5c,f8b8de23,4fe52bb7,cc4c67a4,87140078,			fb531543,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001dbf,00000000,00000000,00000000
ffffffff,fff7efff,ffffbfff,7fffdffe,ffefff97,c0f3ffff,81008a20,02410409,09e04010,310e8050,bc942a5c,f8b8de23,4fe52bb7,cc4c67a6,07140078,fb531543,ffffefff,			ffefebfd,3f7dbffd,7fffdffe,ffafff97,00f3ffff,81008a20,02410409,09e04010,310e8050,98942a5c,f8b8de23,4fe52bb7,cc4c27a4,87140078,			fb531542,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001dff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,7fffdffe,ffffff97,c0f3ffff,81008a20,02410409,09e04010,310e8050,9c942a5c,f8b0fe23,4fe52b37,cc4c67a6,87140078,fb531543,ffffefff,			ffeffbbd,3f7ffffd,7fffdffe,ffbff797,00f3ffff,81008a20,02410409,09e04010,310e8050,98942a5c,f8b8fe23,4fe52bb7,cc4c27a4,87140078,			f9531543,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001e3f,00000000,00000000,00000000
ffffffff,ffefffff,3fffffff,ffffdfff,ffffff97,00f3ffff,81008a20,02410409,09e04010,310e8050,98942a5c,f8b8fe23,4fe52bb7,cc4c67a4,87140078,fb531503,ffffefff,			ffefffbd,3f7ffffd,fdffdfff,ffbff797,00f3ffff,81008a20,02410409,09e04010,310e8050,98942a5c,f8b8fe23,4fe52bb6,cc4c27a4,87140078,			f9531543,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001e7f,00000000,00000000,00000000
ffffffff,ffefffff,7fffffff,ffffffff,ffbfffb7,00f3ffff,81008a20,02410409,09e04010,310e8050,98942e5c,f8b8fe23,4fe52bb7,cc4c27a4,87140078,fb530543,ffffedff,			dfffffbd,3f7edfff,fdffffff,ffbff7b7,00f3ffff,81008a20,02410409,09e04010,310e8050,98942a5c,f828fe23,4fe52bb6,cc4c27a4,87140078,			f9531543,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001ebf,00000000,00000000,00000000
ffffffff,ffffffbf,7fffffff,ffffffff,ffbfffb7,40f3ffff,81008a20,02410409,09e04010,310e8050,98942e5c,f8b8fe23,4fe52bb7,cc4c27a4,87140078,f9531543,ffffedff,			dfdfffbd,3f7edfff,fdffffff,ffbff7b7,00f3ffff,81008a20,02410409,09e04010,110e8050,98942a5c,f828fe23,4fe52bb6,cc4c27a4,87140078,			f9531543,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001eff,00000000,00000000,00000000
ffffffff,ffffffff,7fffffff,ffffffff,ffbff7b7,40f3ffff,81008a20,02410409,09e04010,310e8050,98942e5c,f8b8fe23,4fe52bb6,cc4c27a4,87140078,f9531543,fffffdff,			dfdffffd,3f7edfff,fdffffff,ffbff7b7,00f3ffff,81008a20,02410409,09e04010,110e8050,98942a5c,f828fe23,4fe52bb6,cc4c27a4,07140078,			b9531543,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001f3f,00000000,00000000,00000000
ffffffff,ffffffed,7f7edfff,fdffffff,ffbff7b7,40f3ffff,81008a20,02410409,09e04010,310e8050,bc942a5c,f828fe23,0fe52bb6,8c4c27a4,87140078,f9531543,fdf7ffef,			dfdfdffd,3f7edfff,fdffffff,febff7b7,00f2ffff,81008a00,02410009,09e04010,010e8050,bc942a5c,f828be23,4fe52bb6,cc4c27a4,07140078,			b9511543,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001f7f,00000000,00000000,00000000
ffffffff,ffffffff,7fffffff,fdffffff,fffff797,40f3ffff,81008a38,02410409,09e04010,110e8050,bc942a5c,f828fe23,4fe52bb6,cc4c27a6,87140078,f9531543,fdf7ffef,			dfdfddfd,3f7effff,fcfeffdb,fefff7b7,0072ffbf,81008200,02400009,09a04010,010e0050,bc942a5c,e0283e23,4de52aa4,884c21a4,03140078,			39511503,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001fbf,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fffff7b7,40f3ffff,81008a38,02410409,09e04010,110e8050,bc942a5c,f828fe23,4fe52bb6,cc4c67a6,87140078,b9531543,fdf7ffef,			dfdfddfd,377efedf,fefebfd3,fcffd7b7,0072ffa7,80000000,02400009,01200000,000e0040,bc842a5c,e0283e22,4de52aa4,884c21a4,03140058,			39511501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001fff,00000000,00000000,00000000
ffffffff,ffffffff,bfffffff,ffffffff,ffffffbf,00f3dfff,81008a38,02410409,09e04010,110e8050,bc942a58,f828fe23,4fe52bb6,cc4c67a6,07140078,bb511543,fdf7ffef,			dfdfddfd,377efedf,fefebfd3,fcffdfbf,0072fba7,80000000,02400009,01200000,000a0040,bc842a5c,e0083e22,4d6522a0,884421a4,03140018,			3b511501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000203f,00000000,00000000,00000000
ffffffff,ffdfddfd,bffeffff,ffffffff,feffffbf,0072ffff,81008a08,02410009,09e04010,010e8050,bc942a5c,f828be23,4fe52ab7,cc4c67a4,07140078,bb511543,fdf7ffef,			dfdfddfd,377efed7,4ef6bfd3,fcffdfbf,0072fba7,00000000,00000009,01200000,00080040,bc842a1c,e0083a22,4d6522a1,804421a4,03140010,			3b111501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000207f,00000000,00000000,00000000
ffffffff,ffdfdfff,3fffffff,fefeffdb,feffffbf,0072ffbf,81008208,02400009,09a04010,010e0050,bc942e5c,e0a83e23,4de52a85,884c21a4,03140078,3b511503,ffffffbf,			dfdfdfff,377efed6,4ef6bfd3,fcf7dfbf,0072faa7,00000000,00000000,01200000,00000000,bc842c1c,e0883a20,056522a1,804421a4,03140010,			3b511501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000020bf,00000000,00000000,00000000
ffffffff,ffffffff,377ffedf,fefebfd3,fcffdfbf,0072ffa7,80000008,02400009,01200000,200e0040,bc842e5c,e0b83e22,4de52aa5,884c21a4,03140058,3b531501,ffffffbe,			dfffffff,376efed6,4ef6afd3,fcf7dbbf,0072faa7,00000000,00000000,01200000,20000000,bc842c1c,e0983a20,056522a1,804421a4,03140010,			3b531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000020ff,00000000,00000000,00000000
ffffffff,ffffffff,377ffedf,fefebfd3,fcffdfbf,0072fba7,80000008,02400009,01200000,200a0040,bc842e5c,e0983e22,4d6522a1,884421a4,03140018,7b531501,ffffefbf,			dfffffff,3766fed6,4ef6afd3,fcf7dbbf,0072faa7,00000000,00000000,00200000,20000000,bc842c1c,e0983a20,056522a1,800421a4,03140010,			7b531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000213f,00000000,00000000,00000000
ffffffff,ffffffff,377ffed7,4ef6bfd3,fcffdfbf,0072fba7,00000008,00000009,01200000,20080040,bc842e1c,e0983a22,4d6522a1,804421a4,83140010,7b531501,ffffffbf,			dfffffdf,3366fed6,4ef6afd3,fcf7dbbf,0072faa7,00000000,00000000,00200000,20000000,9c842c0c,e0983a20,05652221,800401a4,03140010,			7b531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000217f,00000000,00000000,00000000
ffffffff,ffffffff,3fffffff,4ef6bfd3,fcf7dfbf,00f2faa7,00000100,00000000,01200000,20000000,bc842c1c,e0983a20,056523a1,804421a6,83140010,7b531501,ffffefff,			dffffedf,3366ffd6,4ef2afd3,fcf3dbbf,00f2faa7,00000000,00000000,00200000,20000000,9c802c0c,e0982a20,05652321,800001a6,03140010,			7b531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000021bf,00000000,00000000,00000000
ffffffff,ffffffff,bfefffff,4ef6afd3,fcf7dbbf,00f2faa7,00000100,00000000,01200000,20000000,bc842c1c,e0983a20,056523a1,800461a6,83140010,fb531501,ffffffff,			fffffedf,b366ffd6,4ef2afd3,ecf3d9bf,00f2faa7,00000000,00000000,00000000,20000000,9c802c0c,e0982a20,04650321,800041a6,03140010,			fb531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000021ff,00000000,00000000,00000000
ffffffff,ffffffff,bff6ffff,4ef6afd3,fcf7dbbf,00f2faa7,00000100,00000000,00200000,20000000,bc842c1c,e0983a20,056523a1,800441a6,03140010,fb531501,7fffffff,			fffffeff,b376ffd6,4cf2afd3,ecf3d9bf,00f2faa7,00000000,00000000,00000000,20000000,9c802c0c,e0982a20,04650321,800040a6,03140010,			fb531500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000223f,00000000,00000000,00000000
ffffffff,ffffffff,bb76fffe,4ef2af93,fcf3dbbf,00f2faa7,00000100,00000000,00200000,20000000,9c842c0c,e0983a20,05652321,800441a6,03140010,fb531501,ffffffff,			fffffeff,b356bfd6,4cf2afd3,ecf3d9bf,00f2faa7,00000000,00000000,00000000,20000000,9c802c0c,e0982a20,04650121,800040a2,03040010,			fb531500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000227f,00000000,00000000,00000000
ffffffff,ffffffff,bb76fffe,defaafd3,ecf3dbbf,00f2faa7,00000000,00000000,00200000,20000000,9c802c0c,e0982a20,04652321,800041a6,03140010,fb531501,7ffffff7,			ffffffff,b356bfd6,fcfaafc3,ecf3d9bf,00f2faa7,00000000,00000000,00000000,20000000,9c802c0c,e0982a20,04650121,800040a2,03040010,			fb531500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000022bf,00000000,00000000,00000000
ffffffff,ffffffff,bb77fffe,fcfaafd3,ecf3d9bf,00f2faa7,00000000,00000000,00000000,20000000,9c802c0c,e0982a20,04650321,800041a6,03140010,7b531500,7ffffff7,			fffffff7,b356bfd6,fcfaafc3,ecf3d9bf,00f2baa7,00000000,00000000,00000000,20000000,1c802c0c,e0982a20,04650121,800040a2,03040010,			fb531500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000022ff,00000000,00000000,00000000
ffffffff,ffffffff,9b57ffff,fcfaafd3,ecf3d9bf,00f2f8a7,00000000,00000000,00000000,20000000,9c802c0c,e0982a20,04650121,800040a2,03040010,fb131500,7ffffff7,			fffffff7,b356bfd7,fcfa8fc3,ecf3d8bf,00f2baa7,00000000,00000000,00000000,20000000,1c802c0c,e0982a20,04650121,800040a2,03040010,			fb531500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000233f,00000000,00000000,00000000
ffffffff,ffffffff,bb57bfff,fcfaafc3,ecf3d9bf,00f2faa7,00000000,00000000,00000000,20000000,9c802c0c,e0982a20,04650121,804040a2,03040010,fb531500,7bfff7f7,			fffffff7,b356bfd7,fcfaafc3,ecf3d8bf,00f2baa7,00000000,00000000,00000000,20000000,1c800c0c,e0982a20,04650121,804040a2,03040010,			fb531500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000237f,00000000,00000000,00000000
ffffffff,fffffff7,bb5fbff7,fcfaafc3,ecf3d9bf,00f2faa7,00000000,00000000,00000000,20000000,3c802c1c,e0982a20,04650121,804060a2,83040010,fb531500,fbffffff,			fffffff7,b31ebfd7,fcfaafc3,ecf3d8bf,00f2baa7,00000000,00000000,00000000,20000000,3c800c1c,e0982a20,04650121,804060a2,83040010,			fb531500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000023bf,00000000,00000000,00000000
ffffffff,ffffffff,b35fffff,fcfeafc3,ecf7d8bf,00f2baa7,00000000,00000000,00000000,20000000,3c802c1c,e0983a20,04650121,804060a2,83040010,fb531500,fbfefbff,			fffffff7,b31ebfd7,fcfeafc3,ecf7d8ad,00f2baa7,00000000,00000000,00000000,20000000,3c800c1c,e0983a20,04650121,804060a2,83040010,			fb531500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000023ff,00000000,00000000,00000000
ffffffff,ffffffff,bbffffff,fcfeafc3,ecf7dabf,00f2baa7,00000000,00000000,00000000,20000000,3c802c1c,e0983a20,05650121,804060a2,83040010,fb531500,fbfeffff,			fffffff7,b39ebfd7,fcfeafc3,fcf75aad,00f2baa7,00000000,00000000,00000000,20000000,3c800c1c,60983a20,05650121,804060a2,83040010,			fb531500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000243f,00000000,00000000,00000000
ffffffff,ffffffff,bbbeffdf,fefeafc3,fcf7dabf,00f2baa7,00000000,00000000,00000000,20000000,3c800c1c,e0983a20,05650121,804060a2,83040010,fb531501,fbfeffff,			fffffff7,b39ebfd7,fefeafc1,f8775aad,00f0baa7,00000000,00000000,00000000,20000000,3c800c1c,60983a20,05650121,804020a2,83040010,			fb531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000247f,00000000,00000000,00000000
ffffffff,ffffffff,bbbeffdf,fefeafc3,fcf7daad,00f2baa7,00000000,00000000,00000000,20000000,3c800c1c,e0983a20,05650321,804061a6,83140010,fb531501,fffeffff,			fffffff7,b39ebfd7,fefeafc1,f8775aad,00f0baa7,00000000,00000000,00000000,20000000,3c800c1c,e0983a20,05650321,804021a6,83140010,			fb531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000024bf,00000000,00000000,00000000
ffffffff,ffffffff,b39ebfdf,fefeafd3,fcf35aad,00f2baa7,00000000,00000000,00000000,20000000,3c800c1c,e0983a20,05650321,804061a6,83140010,fb531501,fffeffff,			ff7ffff7,b39ebfd7,fefeafd1,f0775aad,00b0baa7,00000000,00000000,00000000,20000000,3c800c1c,e0981a20,05650321,804021a6,83140010,			fb531101,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000024ff,00000000,00000000,00000000
ffffffff,ffffffff,b39ebfff,fefea7d3,f8775aad,00f0baa7,00000000,00000000,00000000,20000000,3c800c1c,a0983a20,05650321,804021a6,83140010,fb531501,fffeffff,			ff7ffff7,b39ebff7,fe7eaf51,f0775aad,00b0baa7,00000000,00000000,00000000,20000000,3c800c1c,c0981a20,05650321,804021a6,83140010,			fb531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000253f,00000000,00000000,00000000
ffffffff,ffefffff,b39effff,fefeafd1,f8775bad,00f0baa7,00000000,00000000,00000000,20000000,bc800c1c,e0983a20,05650321,804021a6,83140010,fb531501,fffeffff,			fffffff7,b39ebff7,fe7eaf51,f0775bad,00b0baa7,00000000,00000000,00000000,20000000,3c800c1c,e0881a20,05650321,804021a6,83140010,			fb531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000257f,00000000,00000000,00000000
ffffffff,ffffffff,b3beffff,fefeafd1,f0775bad,00f0baa7,00000000,00000000,00000000,20000000,bc800c18,e0981a20,05650321,804021a6,03140010,fb531501,fffeffff,			fbfffff7,b39ebff7,fe7eaf51,70775bad,00b0baa7,00000000,00000000,00000000,20000000,3c800c1c,e0881a20,05650321,804021a6,83140010,			fb531101,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000025bf,00000000,00000000,00000000
ffffffff,ffffffff,b3bfffff,fe7eafd1,f0775bad,00b0baa7,00000000,00000000,00000000,20000000,bc802c1c,e0981a20,05650321,804021a6,83140010,fb531501,ffffffff,			fbfffff7,b39ebff7,fe7eaf51,70775bad,00b0baa7,00000000,00000000,00000000,00000000,3c800c1c,e0881a20,05650321,804021a6,83140010,			fb531001,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000025ff,00000000,00000000,00000000
ffffffff,ffffffff,bbffffff,fe7eaf51,f0775bad,00b0baa7,00000000,00000000,00000000,20000000,3c802c1c,e0981a20,05650321,804021a6,83140010,fb531501,ffffffff,			fffffff7,b3defff7,fe6eaf51,70775bad,00b0baa7,00000000,00000000,00000000,20000000,3c800c1c,e0881a20,05650321,804021a6,83140010,			fb531001,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000263f,00000000,00000000,00000000
ffffffff,ffffffff,bbffffff,fe7eaf53,70775b9f,00b0baa7,00000000,00000000,00000000,20000000,3c802c1c,e0881a20,05650321,804021a6,83140010,fb531101,ffffffff,			fffffff7,b3defff7,fe6eaf53,70775bbe,00b0baa7,00000000,00000000,00000000,20000000,1c800c1c,e0881a20,05650321,004021a6,83140010,			fb531001,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000267f,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fe7eaf57,70775bbf,00b0baa7,000a0000,00000000,00000000,20000000,3c802c1c,e0881a20,05650321,804021a6,83140010,fb531001,ffffffff,			fffffff7,b3defff7,fe6eaf53,70775bbe,00b0baa3,00000000,00000000,00000000,20000000,1c800c1c,e0881a20,05650321,004021a6,83140010,			fb531001,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000026bf,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fe7eaf57,7077dbbf,00b0baa7,000a0000,00000000,00000000,20000000,3c800c1c,c0881a20,05650321,804021a6,83140010,fb531001,ffffffff,			fffffff7,b3defff7,fe7eaf53,7077d9be,00a0baa3,00000000,00000000,00000000,20000000,1c800c1c,e0881a20,05650321,004021a6,83140010,			eb531001,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000026ff,00000000,00000000,00000000
ffffffff,ffffffff,ffdfffff,fe7eaf57,74f7dbbe,00b2baa7,000a0000,00000000,00000000,20000000,1c800c1c,e0881a20,05650321,004061a6,03140010,fb531001,ffffffff,			fffffff7,b3defff7,fe6eaf53,74f7d9be,00a2baa3,00000000,00000000,00000000,20000000,1c800c1c,e0881a20,05650321,004061a6,83140010,			eb531001,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000273f,00000000,00000000,00000000
ffffffff,fffffff7,b7defff7,fe7eaf57,74f7dbbe,00b2baa3,000a0000,00000000,00000000,20000000,1c800c1c,e0881a20,05650321,004061a6,83140010,fb521001,ffffffff,			fffffff7,b3defff7,fe6eaf53,74f7d9be,00a2baa3,00000000,00000000,00000000,20000000,1c800c1c,e0881a20,05650321,004061a6,83140010,			eb530001,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000277f,00000000,00000000,00000000
ffffffff,ffffffff,b7defff7,fe7eaf57,7cf7dbbe,00a2baa3,000a0000,00000000,00000000,20000000,1c800c1c,e0883a20,05650321,004061a6,83140010,fb531401,ffffffff,			fffffff7,b3defff7,fe6eaf52,6cf7d9be,00a2baa3,00000000,00000000,00000000,20000000,1c800c1c,e0883a20,05650321,004061a6,83140000,			eb530401,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000027bf,00000000,00000000,00000000
ffffffff,ffffffff,f7defff7,feeeaf57,7cf7d9be,00a2baa3,000a0000,00000000,00000000,20000000,1c800c1c,e0883a20,05650321,004061a6,83140010,eb531401,ffffffff,			fffffff7,b3defff7,7ee6a752,6cf7d9be,00a2baa3,00000000,00000000,00000000,20000000,1c800c18,e0883a00,05650321,004061a6,83140010,			eb530401,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000027ff,00000000,00000000,00000000
ffffffff,ffffffff,f7deffff,feeeafd7,7cf7d9be,00a2baa3,000a0000,00000000,00000000,20000000,9c800c1c,e0883a20,05650321,004061a6,83140010,eb530401,dfffffff,			7ffffff7,b3deffff,7ee6a7d2,6cf7d1be,00a2baa3,00000000,00000000,00000000,20000000,9c800c1c,e0881a00,05650321,004061a6,83140010,			eb530401,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000283f,00000000,00000000,00000000
ffffffff,fffffff7,f3deffff,feeeafd7,ecf7d9be,00a2baa3,000a0000,00000000,00000000,20000000,9c800c1c,e0983a20,05650321,804061a6,83140010,eb530401,efbfffff,			fffffff7,b3defffb,7ee6a7d2,ccf7d93e,00a2baa3,00000000,00000000,00000000,20000000,8c800c1c,e0983a00,05650321,804061a6,83140010,			eb530401,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000287f,00000000,00000000,00000000
ffffffff,fefffff7,f3deffff,7ee6a7d6,ecf7d9be,00a2baa7,000a0000,00000000,00000000,20000000,9c802c1c,e0983a00,05650321,804061a4,83140010,eb530501,efbeffff,			fffffff7,b3defffb,7ee6a7d2,ccf7d93e,00a2baa7,00000000,00000000,00000000,20000000,8c802c1c,e0983a00,05650321,804061a6,83140010,			eb530501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000028bf,00000000,00000000,00000000
